290	24543			époque ziride						Zîrîdes							Dynastie des Zirides																Ziridas(es)	Zirid dynasty(en)	Ziriden(de)	Ziriden(nl)	Ziridi(it)	الزيريون(ar)	Période du règne de la dynastie berbère sanhajienne des Zirides sur le Maghreb entre 972 et 1014 puis sur une partie de celui-ci, l'Ifriqiya jusqu'en 1148. (D'après Wikipédia)	
291	3280		époque médiévale							Moyen Âge	période médiévale						Vikings	céramique médiévale	philosophie médiévale	poésie arabo-andalouse	Europe médiévale	Rois francs	IXe siècle	VIIIe siècle	VIIe siècle	VIe siècle	XIIIe siècle	XIIe siècle	XIVe siècle	XIe siècle	XVe siècle	Xe siècle	ep medieval(es)	età medievale(it)	Medieval Period(en)	middeleeuwen(nl)	Mittelalter(de)	العصور الوسطى(ar)		
292	2988			Bas Moyen Âge						Moyen Age tardif	Second Moyen Age						XIVe siècle	XVe siècle															Bajo Medioevo(es)	Basso Medioevo(it)	Late middeleeuwen(nl)	Late Middle Ages(en)	Spätmittelalter(de)	العصور الوسطى المتأخرة(ar)	Époque distinguée par l'historiographie pour désigner la fin du Moyen Âge en France, en particulier les XIVe et XVe siècles. Elle précède ainsi la Renaissance en succédant au Moyen Âge classique.	
293	22554			Empire byzantin						Byzance-Empire	ép byzantine	époque byzantine					Empereurs byzantins	historiographie byzantine	droit byzantin	histoire byzantine													Byzantijnse Rijk(nl)	Byzantine Empire(en)	Byzantinische Reich(de)	Imperio bizantino(es)	Impero bizantino(it)	الإمبراطورية البيزنطية(ar)	395-1453	
294	3063				Empire romain d'Orient																												Eastern Empire(en)	Imperio de Oriente(es)	Impero d'Oriente(it)	Oost-Romeinse Rijk(nl)	Oströmische Reich(de)	الإمبراطورية الشرقية(ar)	jusqu'en 641	
295	3093			Haut Moyen Âge						Haut Moyen-Age	Haut-Moyen Age	Haut-Moyen-Age					IXe siècle	VIIIe siècle	VIIe siècle	VIe siècle	Xe siècle												Alto Medioevo(es)	Alto Medioevo(it)	Early Middle Ages(en)	Frühmittelalter(de)	vroege middeleeuwen(nl)	العصور الوسطى الاولي(ar)	Période historique qui commence en 476 par la chute du dernier empereur romain d'Occident, et s'achève en l'an 1000.	
296	3258				époque carolingienne												IXe siècle	VIIIe siècle	Xe siècle														Carolingian Period(en)	età carolingia(it)	Karolingerzeit(de)	Karolingische tijd(nl)	período carolingio(es)	الفترة الكارولنجية(ar)	De 751 à 987 en France ou 911 en Germanie (Rob.)	
297	3192				époque des royaumes barbares												IVe siècle	VIe siècle	Ve siècle														Barbarian kingdoms period(en)						Époque où les premiers royaumes sont fondés sur le territoire de l'Empire romain d'Occident par les peuples germaniques après les invasions barbares qui s'étend du IVe au VIe siècle. (d'après Wikipédia)	
298	3281				époque mérovingienne					Mérovingien							scramasaxe	plaque-boucle lyriforme	VIIIe siècle	VIIe siècle	VIe siècle	Ve siècle											età merovingia(it)	Merovingian Period(en)	Merovingische tijd(nl)	Merowingerzeit(de)	período merovingio(es)	الفترة الميروفنجية(ar)		
299	155964				Heptarchie anglo-saxonne												Angles	Saxons															Eptarchia anglosassone(it)	Heptarchie(de)	Heptarchie(nl)	Heptarchy(en)	Heptarquía anglosajona(es)		Royaumes fondés par les Anglo-Saxons dans l’île de Bretagne durant le Haut Moyen Âge : l'Essex, l'Est-Anglie, le Kent, la Mercie, la Northumbrie, le Sussex et le Wessex. Ils précèdent la formation d'un État unique au début du Xe siècle : le royaume d'Angleterre.	
300	3134			Moyen Âge classique						ép romane	Moyen Age central	Plein Moyen Age					XIIIe siècle	XIIe siècle	XIe siècle														Edad media(es)	Hochmittelalter(de)	Hoge middeleeuwen(nl)	Medioevo(it)	Middle Ages(en)	القرون الوسطى الكلاسيكية(ar)	Période qui comprend les XIe, XIIe et XIIIe siècles, située entre le Haut Moyen Âge et le Bas Moyen Âge.	
301	3209		époque moderne							Temps modernes							XVIIIe siècle	XVIIe siècle	Petit Âge glaciaire														Early modern period(en)	Età moderna(it)	Neuzeit(de)	Nieuwe Tijd(nl)	Tiempos Modernos(es)	العصر الحديث(ar)		
302	3180			Renaissance													XVIe siècle	XVe siècle															Renacimiento(es)	Renaissance(de)	Renaissance(en)	Renaissance(nl)	Rinascimento(it)	عصر النهضة(ar)	Période de l'époque moderne associée à la redécouverte de la littérature, de la philosophie et des sciences de l'Antiquité. (Wikipédia)	
303	156052				Renaissance française												XVIe siècle	XVe siècle															Franse renaissance(nl)	French Renaissance(en)	Renacimiento francés(es)	Rinascimento francese(it)			Mouvement artistique et culturel situé en France entre la fin du XVe siècle et le début du XVIIe siècle. Étape des Temps modernes, la Renaissance apparaît en France après le début du mouvement en Italie et sa propagation dans d'autres pays européens. (Wikipédia)	
304	156053				Renaissance italienne												XIVe siècle	XVIe siècle	XVe siècle														Italiaanse renaissance(nl)	Italian Renaissance(en)	Renacimiento italiano(es)				De la fin du XIVe siècle (Trecento) jusqu’au début du XVIe (Cinquecento).	
305	177615			siècle des Lumières																													Age of Enlightenment(en)	Aufklärung(de)	Illuminismo(it)	Ilustración(es)			Mouvement littéraire et culturel lancé en Europe au XVIIIe siècle (1715-1789), dont le but était de dépasser l'obscurantisme et de promouvoir les connaissances. Des philosophes et des intellectuels encourageaient la science par l’échange intellectuel, s’opposant à la superstition, à l’intolérance et aux abus des Églises et des États. (Wikipédia)	
306	27672		époque préislamique							époque pré-islamique	période préislamique	période pré-islamique																					periodo preislamico(it)	período preislámico(es)	Präislamische Epoche(de)	pre-islamic period(en)	pre-islamitische periode(nl)	عصور ما قبل الإسلام(ar)		
307	3173		Préhistoire							âge de la pierre	âge de pierre																						Prehistoria(es)	Prehistorie(nl)	Prehistory(en)	Preistoria(it)	Ur- und Frühgeschichte(de)	ما قبل التاريخ(ar)		
308	3141			Mésolithique													Epimagdalénien	Cultures de l'Épipaléolithique-Mésolithique	Boréal (palynozone)														Mesolithic(en)	Mesolithikum(de)	Mesolitico(it)	Mesolítico(es)	ميزوليت(ar)		Le Mésolithique est la période (entre environ 10 000 et 5 000 ans av. J.-C. en Europe) chronologiquement et culturellement intermédiaire entre le Paléolithique qui le précède et le Néolithique qui lui succède. Les groupes humains de cette période perpétuent un mode de subsistance basé sur la chasse, la pêche et la cueillette sous un climat tempéré proche du climat actuel. Le Mésolithique est marqué par de tels changements économiques et sociaux que certains auteurs en font la première phase de la Protohistoire européenne. Le Mésolithique s'achève avec la mise en place progressive des espèces végétales et animales domestiques lors du Néolithique européen, même si l'économie mésolithique dure encore localement jusqu'à environ 2 300 av. J.-C. en Europe septentrionale. (Wikipédia)	
309	35304				Mésolithique ancien																												ميزوليت قديم(ar)							
310	35307				Mésolithique final																												ميزوليت أخير(ar)							
311	35305				Mésolithique moyen																												ميزوليت وسيط(ar)							
312	35306				Mésolithique récent																												ميزوليت حديث(ar)							
313	3146			Néolithique													Cultures du Néolithique-Chalcolithique	Holocène															Neolithic(en)	Neolithicum(nl)	Neolithikum(de)	Neolitico(it)	Neolítico(es)	نيوليت(ar)		
314	22354				Néolithique acéramique																												Akeramisches Neolithikum(de)	Akeramisch Neolithicum(nl)	Neolitico aceramico(it)	Neolítico acerámico(es)	Pre-pottery Neolithic(en)	نيوليت ماقبل الفخار(ar)		
315	3147				Néolithique ancien												Fayoum A																Early Neolithic(en)	Frühneolithikum(de)	Neolitico antico(it)	Neolítico antiguo(es)	Vroeg-Neolithicum(nl)	نيوليت قديم(ar)		
316	3148				Néolithique final												Stoicani-Aldeni culture	Peu-Richardien															Eind-Neolithicum(nl)	Endneolithikum(de)	Final Neolithic(en)	Neolítico final(es)	Neolitico finale(it)	نيوليت أخير(ar)	Correspond au Chalcolithique sans métal	
317	3149				Néolithique moyen																												Jungneolithikum(de)	Midden-Neolithicum(nl)	Middle Neolithic(en)	Neolitico medio(it)	Neolítico medio(es)	نيوليت وسيط(ar)		
318	22557				Néolithique précéramique					PPN																							Neolitico preceramico(it)	Neolítico precerámico(es)	Präkeramisches Neolithikum(de)	Prekeramisch Neolithicum(nl)	Pre-Pottery Neolithic(en)	نيوليت قبل الفخار(ar)	L'expression « Néolithique précéramique » (Pre-Pottery Neolithic en anglais) désigne une phase du Néolithique ancien caractérisée par l'adoption de certains traits tels que la sédentarité, l'agriculture ou le polissage des outils de pierre mais pas la fabrication de céramique. Elle a été introduite par Kathleen Kenyon dans le cadre de l'étude de la séquence de Jéricho puis a été adoptée pour l'ensemble du Néolithique du Proche-Orient.	
319	24389					Néolithique précéramique A				PPNA																							Neolitico preceramico A(it)	Neolítico precerámico A(es)	Präkeramisches Neolithikum A(de)	Prekeramisch Neolithicum A(nl)	Pre-Pottery Neolithic A(en)	نيوليت ما قبل الفخار أ(ar)	Le terme PPNA a été introduits par Kathleen Kenyon en 1957 pour désigner les niveaux néolithiques sans céramique (Pre-Pottery Neolithic) fouillés à Jéricho. Les sites PPNA se trouvent en Anatolie (Göbekli Tepe, Kortik Tepe, Güsir Höyük, Demirköy, Alan Çemi) ; sur le Moyen-Euphrate syrien (Jerf el Ahmar, Mureybet, Cheikh Hassan, Tell ’Abr 3, Dja’dé ; dans la région d’Alep à Tell Qaramel, dans la chaîne de Balas (Wadi Tumbaq 1 et 3) ; dans la vallée du Jourdain, dans le bassin de la Mer Morte et sur le littoral sud du Levant. D'après la périodisation du Néolithique précéramique levantin établie par les chercheur de la MOM (Aurenche et al. 1981 ; Hours et al. 1994), le PPNA correspond à la période 2b (9500-8700 Av. J.-C. Calibré). Durant cette période, une véritable économie agricole basée sur les céréales et les légumineuses cultivées se met en place (agriculture prédomestique). Les villages sont pleinement sédentaires et plus étendus qu’auparavant. Les habitations conservent la forme ronde ou ovalaire et les constructions se diversifient entre semi-enterrées ou construites en plein air. Sur le Moyen-Euphrate, les murs sont construits en pierre de craie ou en pisé. À Mureybet, à Jerf El Ahmar et à Tell Abr 3, les maisons d’habitat s’organisent autour de grands bâtiments communautaires à fonctions multiples (stockage, lieu de réunion…) et, plus tard, plus spécialisées (à la fin du PPNA à Jerf el Ahmar ; Stordeur et Abbès 2002). Les bâtiments à usage collectif sont dotés de divisions particulières. On y retrouve également des banquettes dallées et des colonnes décorées (Stordeur 2015 ; Yartah 2004, 2005). Dans la majorité des sites les débitages lamellaires disparaissent au profit des débitages laminaires effectués à partir de nucléus unipolaires ou bipolaires (Calley 1986a, I, 188-190 ; Abbès 1993, 121).	
320	19340					Néolithique précéramique B				PPNB																							Neolitico preceramico B(it)	Neolítico precerámico B(es)	Präkeramisches Neolithikum B(de)	Prekeramisch Neolithicum B(nl)	Pre-Pottery Neolithic B(en)	نيوليت ما قبل الفخار ب(ar)	Le termes PPNA a été introduits par Kathleen Kenyon en 1957 pour designer les niveaux néolithiques sans céramique fouillés à Jéricho. Le PPNB a été divisé en quatre phases : le PPNB ancien (période 3a; 8700 – 8200 BC), le PPNB moyen (période 3b; 8200 - 7500 BC), le PPNB récent (période 4; 7500 – 7000 BC) et le PPNB final (période 5; 7000 - 6500 BC) (Cauvin J. et Cauvin M.-C. 1993, 23 ; Cauvin J. 1997, 110). Le PPNB est marqué par l’apparition de trois phénomènes majeurs : l’élevage et développement du nomadisme pastoral, le développement remarquable des débitages laminaires produisant des lames prédéterminées à partir de nucléus bipolaires et naviforme, l’extension de la culture néolithique pour tout le Proche-Orient. Les innovations néolithiques (la sédentarisation, l’agriculture, l’élevage, l’armement sur grandes lames épaisses, les symboles, les figurines anthropomorphes à la fois masculines et féminines) sont diffusées depuis le Levant vers les régions périphériques (Cauvin J. 1997, 109).	
321	36422						Néolithique précéramique B ancien			PPNB ancien																							النيوليت ما قبل الفخار ب القديم(ar)						Le PPNB ancien est marqué par l'intensification des pratiques agricoles (blé, orge, pois…) et l’élevage du mouton, de la chèvre, du bœuf et du sanglier fait son apparition en Anatolie du sud-est et sur le Moyen Euphrate. La domestication du bœuf, intervenue sur le Moyen Euphrate dès le début du PPNB ancien (8800 av. J.-C.), arrive sur l’île de Chypre (Shillourokambos) à la fin de cette période (Helmer et al. 2005, 86). L’industrie lithique est strictement laminaire et elle se caractérise par des lames épaisses obtenues à partir des nucléus unipolaires et des lames prédéterminées à partir des nucléus bipolaires.  L’objectif principal des deux systèmes, unipolaire et bipolaire, est d’obtenir des lames régulières, plates à une nervure et à extrémité distale convergente, naturellement pointue (Abbès 2003, 31).  Les lames bipolaires prédéterminées sont utilisées préférentiellement pour la confection des pointes ovalaires pédonculées (Abbès 2003, 153-154). La taille par pression fait son apparition à Dja’dé sur le Moyen- Euphrate (Coqueugniot 1994).	
322	36425						Néolithique précéramique B final			PPNB final	PPNC																						النيوليت ما قبل الفخار ب الأخير(ar)						Nommé aussi PPNC, cette période atteste un rôle majeur du nomadisme pastoral dans la diffusion du Néolithique à longue distance ainsi que dans les échanges et les contacts culturels et économiques à l’échelle régionale (Cauvin J. 1997, 261). D’après les données archéozoologiques (Vigne et Helmer 2007, 29), le bétail est utilisé pour sa force dès la fin du PPNB. Certains villages néolithiques, notamment dans les zones arides, continuent à confectionner des récipients en plâtre ou en chaux, la « vaisselle blanche », d'autres, développent une technique de fabrication de récipients en terre crue ou cuite qui annoncent, à la fin de cette période, l'arrivé la véritable céramique à usage domestique et culinaire. Enfin, les innovations néolithiques (l’agriculture, l’élevage, la céramique, les techniques de polissage des pierres, etc.) se diffusent dans la Méditerranée, en Grèce continentale et dans les îles méditerranéennes (Chypre, Crête) (Cauvin J. 1998).	
323	36423						Néolithique précéramique B moyen			PPNB moyen																							النيوليت ما قبل الفخار ب الأوسط(ar)						Le PPNB moyen a connu un grand mouvement de diffusion culturelle du Moyen Euphrate vers le Levant sud. Au Levant nord, les villages sont désormais composés de maisons rectangulaires standardisées.   Au Levant central comme au Levant sud, des crânes surmodelés d’argile, de chaux et peints reproduisant l’image du vivant ont été trouvés à Tell Aswad et Tell Ramad dans la région de la Damascène, ainsi qu’à Jericho, à Beisamoun et à Ain Gazal (Cauvin J. 1997, 156-158). Les débitages laminaires bipolaires et prédéterminés se généralisent sur l’ensemble du Levant (Abbès 2003, 151). Trois types de pointes de flèches pédonculées façonnées sur des lames prédéterminées sont présents dans l’ensemble du Levant et en Anatolie : les pointes de Byblos, de Jéricho et d’Amouq.	
324	36424						Néolithique précéramique B récent			PPNB récent																							النيوليت ما قبل الفخار ب الحديث(ar)						Au PPNB récent, s’effectue un double mouvement de néolithisation : l’un s’oriente vers les zones occidentales du Levant  la plaine d’Amouq dans la vallée de l’Oronte et le littoral (Ras Shamra- Ugarit, Byblos),  l’autre se dirige vers le désert dans les oasis de Palmyre, El Kowm et les oasis d’Azraq (Cauvin J. 1997, 195-206).  Les données archéologiques montrent l’apparition, dès le PPNB récent, d’une diversité culturelle marquée par des villages sédentaires dans toute la région levantine et des groupes de pasteurs nomades dans les zones arides et désertiques (Stordeur 1993 ; Cauvin J. 1997, 251). L'habitat fourni des plans rectangulaires où les pièces sont regroupées autour d’une cour et la brique moulée est désormais utilisée dans la construction. L’industrie lithique continue la tradition du PPNB moyen.	
325	3150				Néolithique récent																												Late Neolithic(en)	Late Neolithicum(nl)	Neolitico recente(it)	Neolítico reciente(es)	Spätneolithikum(de)	نيوليت حديث(ar)		
326	3153			Paléolithique						époque paléolithique							Cultures paléolithiques	Boréal (palynozone)	Pléistocène														Palaeolithic(en)	Paläolithikum(de)	Paleolithicum(nl)	Paleolitico(it)	Paleolítico(es)	باليوليت(ar)	Définition : Le terme Paléolithique a été créé dans la seconde moitié du XIXe siècle pour désigner l’âge de la Pierre ancienne. Ce terme désigne une période longue de 2.7 m. a. attestant une coindividuation (coévolution) de l’homme et de l’outil (Boëda 2013, 42).	
327	3072				Épipaléolithique					Paléolithique final	Paléolithique supérieur final						Cultures de l'Épipaléolithique-Mésolithique																Epipalaeolithic(en)	Epipaleolitico(it)	Epipaleolítico(es)	Spätpaläolithikum(de)	إب باليوليت(ar)		L'Épipaléolithique ou Paléolithique final est une phase de la Préhistoire récente, succédant au Paléolithique supérieur environ 12 500 ans avant notre ère et précédant le Mésolithique. (Wikipédia)	
328	3073				Epipaléolithique et Mésolithique												Cultures de l'Épipaléolithique-Mésolithique																Epipalaeolithic and Mesolithic(en)	Epipaläolithikum(de)	Epipaleolithicum en Mesolithicum(nl)	Epipaleolitico e Mesolitico(it)	Epipaleolítico y Mesolítico(es)	إب باليوليت و ميزوليت(ar)	Préférer Épipaléolithique et/ou Mésolithique.	
329	26925				Later Stone Age					Late Stone Age	LSA																						Later Stone Age(de)	Later Stone Age(en)	Later Stone Age(es)	Later Stone Age(it)	العصر الحجري الأخير(ar)		En Afrique, période venant après le Middle Stone Age (MSA) corespondant à une réduction de la taille des industries lithiques,                s'étendant du paléolithique supérieur au périodes historiques.	
330	166537				Middle Stone Age					MSA																							Middle Stone Age(de)	Middle Stone Age(en)	Middle Stone Age(es)	Middle Stone Age(it)	Middle Stone Age(nl)		L'expression anglaise « Middle Stone Age », fréquemment abrégée en MSA, désigne la grande étape de la Préhistoire africaine qui succède au Early Stone Age et qui précède le Later Stone Age.    Elle correspond à peu près au Paléolithique moyen européen même si elle débute avec des industries attribuées à l'Acheuléen final (environ - 200 000 ans BP) et si elle s'achève avec des équivalents africains du Paléolithique supérieur européen (environ - 30 000 ans BP). (Wikipédia)	
331	166539				Paléolithique archaïque												Oldowayen																							
332	3155				Paléolithique inférieur					Early Stone Age	Paléolithique ancien						Acheuléen	Clactonien	Cultures du Paléolithique inférieur														Altpaläolithikum(de)	Lower Palaeolithic(en)	Oud-Paleolithicum(nl)	Paleolítico inferior(es)	Paleolitico inferiore(it)	باليوليت قديم(ar)		
333	3156				Paléolithique inférieur/moyen																												Alt/Mittelpaläolithikum(de)	Lower/Middle Palaeolithic(en)	Oud/Midden-Paleolithicum(nl)	Paleolitico inferiore/medio(it)	Paleolítico inferior/medio(es)	باليوليت قديم\\وسيط(ar)		
334	3157				Paléolithique moyen												Atérien	Micoquien	Moustérien	Cultures du Paléolithique moyen	Tayacien	Hummalien	Yabroudien	Sangoen									Midden-Paleolithicum(nl)	Middle Palaeolithic(en)	Mittelpaläolithikum(de)	Paleolitico medio(it)	Paleolítico medio(es)	باليوليت وسيط(ar)		
335	166538				Paléolithique moyen/supérieur																																			
336	3158				Paléolithique supérieur												Aurignacien	Cultures du Paléolithique supérieur	Ahrensbourgien														Jong-Paleolithicum(nl)	Jungpaläolithikum(de)	Paleolítico superior(es)	Paleolitico superiore(it)	Upper Palaeolithic(en)	باليوليت أعلى(ar)		
337	3170		Protohistoire							âge des métaux	époque pré-romaine	époque protohistorique					Cultures protohistoriques	épée à antennes	Ier siècle av. J.-C.														Frühgeschichte(de)	Protohistoria(es)	protohistorie(nl)	Protohistory(en)	Protostoria(it)	فجر التاريخ(ar)		
338	2967			âge du Bronze													Cultures de l'âge du Bronze	Antiquité proche-orientale	épée en langue de carpe	épée pistilliforme	épée à languette	épée de Gündlingen	céramique de l'Age du bronze										Bronstijd(nl)	Bronze Age(en)	Bronzezeit(de)	Edad de bronce(es)	Età del bronzo(it)	عصر البرونز(ar)	La chronologie de l'âge du Bronze faisant référence est celle de J.-J. Hatt  « Nouveau projet de chronologie pour l’âge de bronze en France » in : Bulletin de la Société préhistorique française, p. 304-306, 1958, vol. 55, no 5-6.	Pour le Proche-Orient ancien voir aussi Antiquité proche-orientale.
339	2992				Bronze ancien					âge du Bronze ancien							période Guti	époque des dynasties archaïques	Empire akkadien	Ninive 5													Antica età del bronzo(it)	Bronce antiguo(es)	Early Bronze Age(en)	Frühe Bronzezeit(de)	Vroege Bronstijd(nl)	عصر البرونز القديم(ar)	Correspond à l’apparition de la métallurgie, avant le Ve millénaire av. J.‑C. en Anatolie mais vers le IIe millénaire av. J.‑C. en Europe occidentale comme en France. (Wikipédia)	Il est vivement conseillé de croiser ce descripteur avec un nom de lieu.
340	166372					Bronze ancien I																											Antica età del bronzo I(it)	Early Bronze Age I(en)					Au Proche-Orient : 3300–3000 av. J.-C. ; en Europe : 1800 à 1700 av. J.-C. environ.	Il est vivement conseillé de croiser ce descripteur avec un nom de lieu.
341	166373					Bronze ancien II																											Antica età del bronzo II(it)	Early Bronze Age II(en)					Au Proche-Orient : 3000–2700 av. J.-C. ; en Europe : 1700 à 1600 av. J.-C. environ.	Il est vivement conseillé de croiser ce descripteur avec un nom de lieu.
342	166374					Bronze ancien III																											Antica età del bronzo III(it)	Early Bronze Age III(en)					Au Proche-Orient : 2700–2200 av. J.-C. ; en Europe : 1600 à 1400 av. J.-C. environ.	Il est vivement conseillé de croiser ce descripteur avec un nom de lieu.
343	178301					Bronze ancien IV																											Early Bronze Age IV(en)						Au Proche-Orient : 2200–2100 av. J.-C.	Cette période n'existe qu'au Proche-Orient : il est donc vivement conseillé de croiser ce descripteur avec un nom de lieu.
344	2993				Bronze final					Âge du bronze final	Âge du bronze récent	Bronze récent					Champs d'Urnes	Helladique récent	Empire mitannien	période cassite	époque médio-assyrienne												Bronce final(es)	Late Bronstijd(nl)	Late Bronze Age(en)	Spätbronzezeit(de)	Tarda età del bronzo(it)	عصر البرونز الأخير(ar)	Marqué par le début des grandes invasions, principalement celtiques, il se confond en Europe centrale avec la culture des champs d’urnes. Il commence en Europe occidentale comme en France vers le XIIe siècle av. J.-C. (Wikipédia)	
345	35825					Bronze final I				Bronze récent I																							Tarda età del bronzo I(it)	عصر البرونز الأخير 1(ar)					1200 à 1100 av. J.-C. environ. (Wikipédia)	
346	35826					Bronze final II				Bronze récent II							époque mycénienne																Tarda età del bronzo II(it)	عصر البرونز الأخير 2(ar)					1100 à 850 av. J.-C. environ. (Wikipédia)	
347	35827					Bronze final III				Bronze récent III							époque mycénienne																Tarda età del bronzo III(it)	عصر البرونز الأخير 3(ar)					III : 850 à 700 av. J.-C. environ. (Wikipédia)	
348	2995				Bronze moyen					Age du bronze moyen							époque paléo-babylonienne	époque néo-sumérienne	Helladique	Minoen	époque paléo-assyrienne	époque des dynasties amorites											Bronce medio(es)	Media età del bronzo(it)	Midden Bronstijd(nl)	Middle Bronze Age(en)	Mittlere Bronzezeit(de)	عصر البرونز الوسيط(ar)	Appelé aussi l’« âge du Bronze véritable », il correspond à la culture des tumulus protoceltiques ce qui en Europe centrale se situe vers le IIe millénaire av. J.-C. et vers 1500 av. J.-C. en France. (Wikipédia)	
349	166375					Bronze moyen I																											Media età del bronzo I(it)	Middle Bronze Age I(en)					Au Proche-Orient : 2100–2000 av. J.-C. ; en Europe : 1500 à 1400 av. J.-C. environ.	Il est vivement conseillé de croiser ce descripteur avec un nom de lieu.
350	166376					Bronze moyen II																											Media età del bronzo II(it)	Middle Bronze Age II(en)					En Europe : 1400 à 1300 av. J.-C. environ	Il est vivement conseillé de croiser ce descripteur avec un nom de lieu.
351	166377					Bronze moyen III																											Media età del bronzo III(ar)	Middle Bronze Age III(en)					En Europe : 1300 à 1100 av. J.-C. environ	Il est vivement conseillé de croiser ce descripteur avec un nom de lieu.
352	2972			âge du Fer						Age du Fer	époque celtique						Cultures de l'âge du Fer	castro	Antiquité proche-orientale	épée pliée	objet en fer	céramique de l'Age du fer	Ier siècle av. J.-C.	époque néo-assyrienne	époque néo-babylonienne	Empire mède							Edad del hierro(es)	Eisenzeit(de)	Età del ferro(it)	Ijzertijd(nl)	Iron Age(en)	عصر الحديد(ar)	Période chronologique caractérisée par l'usage de la métallurgie du fer et faisant généralement suite à l'âge du bronze. Cependant, les limites chronologiques de l'âge du fer varient considérablement selon l'aire culturelle et géographique considérée. Ainsi peut-il être considéré comme appartenant à la Préhistoire, à la Protohistoire ou l'Histoire selon les aires géographiques considérées. L'âge du fer débute vers 1100 av. J.-C. dans le monde méditerranéen, vers 800 à 700 av. J.-C. dans le nord de l'Europe et vers 500 av. J.-C. en Afrique. (Wikipédia)	Pour le Proche-Orient ancien voir aussi Antiquité proche-orientale.
353	3167				Premier âge du Fer					1er âge du Fer							Hallstatt																Ältere Eisenzeit(de)	Ijzertijd (eerste periode)(nl)	Iron Age (first period)(en)	Prima età del ferro(it)	Primera edad del hierro(es)	عصر الحديد الأول(ar)	Correspondant à la culture de Hallstatt, le Premier âge du Fer est une culture du centre-ouest de l'Europe qui dure d'environ -1200 à -500. Elle succède à l'âge du bronze final et précède la période de La Tène ou Second âge du Fer (fin de la Protohistoire). (D'après Wikipédia)	
354	3008				Second âge du Fer					2e âge du Fer	Deuxième âge du Fer						La Tène																Ijzertijd (tweede periode)(nl)	Iron Age (second period)(en)	Jüngere Eisenzeit(de)	Seconda età del ferro(it)	Segunda edad del hierro(es)	عصر الحديد الثاني(ar)	Correspondant à la culture de La Tène, le Second âge du Fer se développe en Europe entre environ 450 av. J.-C. et 25 av. J.-C. Considéré comme l'apogée de la civilisation celtique, il succède au Premier âge du Fer (Hallstatt, 1300-400 av. J.-C.) et s'achève avec la conquête romaine et les migrations germaniques. Son nom provient du site archéologique de La Tène découvert en 1857 à Marin-Epagnier, sur les bords du lac de Neuchâtel en Suisse. (D'après Wikipédia)	
355	3002			Chalcolithique						âge du cuivre	Énéolithique	Épinéolithique	époque chalcolithique				Cultures du Néolithique-Chalcolithique	cuivre	objet en cuivre	période de Djemdet Nasr	Helladique ancien												Chalcolítico(es)	Chalkolithikum(de)	Copper Age(en)	Eneolitico(it)	الكالكوليت(ar)		Parfois appelé Énéolithique, ou encore plus rarement Épinéolithique, période de la protohistoire originellement définie comme une transition entre le Néolithique et l'âge du bronze. (Wikipédia)	Pour le Proche-Orient ancien voir aussi Antiquité proche-orientale.
356	3003			protohistoire chypriote																													Chipriota(es)	Cipriota (periodo)(it)	Cypriot(en)	Cypriotisch(nl)	Zypriotisch(de)	قبرصي(ar)		
357	150279				âge du Bronze chypriote																												Cypriot Bronze Age(en)							
358	22551					Chypriote ancien																											Chipriota antiguo(es)	Cipriota antico(it)	Early Cypriot(en)	Frühzypriotisch(de)	Vroeg-Cypriotisch(nl)	قبرصي قديم(ar)	2400 à 2000 av. J.-C.	
359	22552					Chypriote moyen																											Chipriota medio(es)	Cipriota medio(it)	Midden-Cypriotisch(nl)	Middle Cypriot(en)	Mittelzypriotisch(de)	قبرصي وسيط(ar)	2000 à 1650 av. J.-C.	
360	18330					Chypriote récent																											Chipriota reciente(es)	Laat-Cypriotisch(nl)	Late Cypriot(en)	Spätzypriotisch(de)	Tardo Cipriota(it)	قبرصي حديث(ar)	1650 à 1050 av. J.-C.	
361	150283				âge du fer chypriote																												Cypriot Iron Age(en)							
362	150289					Chypro-archaïque																											Cypro-archaic(en)						750 à 475 av. J.-C.	
363	150285					Chypro-classique																											Cypro-classical(en)						475 à 300 av. J.-C.	
364	150287					Chypro-géométrique																											Cypro-geometric(en)						1050 à 750 av. J.-C.	
365	3214			Transition Bronze/Fer						Transition Bronze/Fer							Cultures de l'âge du Bronze-âge du Fer	bronze															Bronze Age/Iron Age transition(en)	overgang tussen Bronstijd en Ijzertijd(nl)	Transición bronce/hierro(es)	Transizione bronzo/ferro(it)	Übergang Bronzezeit/Eisenzeit(de)	العصر الانتقالي برونز\\حديد(ar)		
366	3215			Transition Néolithique/Chalcolithique																													Neolithic/Chalcolithic transition(en)	overgang Neolithicum/Chalcolithicum(nl)	Transición neo/chalcolítico(es)	Transizione neo/calcolitico(it)	Übergang Neolithikum/Chalkolithikum(de)	العصر الانتقالي نيوليت\\كالكوليت(ar)		
367	20363				Enéolithique																												Aeneolithicum(nl)	Äneolithikum(de)	Eneolíitico(es)	Eneolithic(en)	Eneolitico(it)	إنيوليت(ar)		
368	3074	ères géologiques																															Era geologica(it)	Era geológica(es)	Geological era(en)	Geologische Zeitalter(de)	geologisch tijdperk(nl)	حقبة جيولوجية(ar)	Terme de regroupement : ne pas utiliser. (ES)	
369	166324		Archéozoïque							Précambrien	Prépaléozoïque																						Archaeozoic(en)	أركيوزويك(ar)					Ère géologique qui s'étend de -541 à -252,2 millions d'années. (Wikipédia)	
